customer_id,age,tenure,monthly_charges,total_charges,contract_length,payment_method,internet_service,online_security,tech_support,churn
45,17.822170144488588,2.1687712665036547,51.83773013816611,601.2645897659162,12,Credit Card,Fiber Optic,Yes,Yes,0
46,29.20233687407937,1.598929143074484,60.11808875682917,295.8126253163621,1,Bank Transfer,DSL,Yes,No,1
47,33.09041843560319,0.26041196250927684,50.03450690444609,1723.1228858712095,1,Credit Card,No,Yes,Yes,1
48,55.856833393283736,0.23913944765327738,56.59471937682343,1270.9830129058387,12,Mailed Check,Fiber Optic,Yes,Yes,1
49,45.15427434352692,0.15011654660434867,40.80069942665648,3822.120209994977,1,Bank Transfer,DSL,No,Yes,0
50,13.554397669558991,2.7233388957771165,62.70422356730899,1866.7987809943456,12,Mailed Check,Fiber Optic,Yes,Yes,0
51,44.86125954092192,2.4887709127021456,34.943965773898604,1546.5293693633453,1,Mailed Check,Fiber Optic,Yes,Yes,0
52,34.22376579375525,0.12041527309972494,60.997308915437245,1361.7376354588675,24,Credit Card,No,No,Yes,1
53,29.84616999541062,1.6431890974042564,40.028366218004706,525.5505236484408,12,Credit Card,DSL,No,Yes,0
54,49.175144332613016,0.17695469525617727,69.13632723582808,1951.105242363678,24,Electronic Check,Fiber Optic,Yes,Yes,1
55,55.46499283743927,4.681524730108743,51.411608781142185,1436.6839789833616,12,Bank Transfer,DSL,Yes,Yes,0
56,53.96920178674298,4.752838310747188,70.81160695749075,1437.349053256452,1,Mailed Check,Fiber Optic,Yes,Yes,0
57,27.41173715166042,2.3962000976117057,86.63161456729564,1575.5546603989244,1,Bank Transfer,DSL,Yes,Yes,1
58,35.36181436223178,5.212492885290752,96.78893872209416,1676.9700239337965,12,Credit Card,Fiber Optic,No,No,1
59,44.96895147105346,3.336816255217897,14.439908219590194,108.5954832659827,24,Bank Transfer,No,No,Yes,0
60,54.63317690683539,3.526793940392988,48.316118122524344,2169.6184050967454,1,Electronic Check,Fiber Optic,No,Yes,0
61,32.81238643232065,1.6865817674294707,58.93827845775972,822.8445001472619,1,Mailed Check,Fiber Optic,No,Yes,0
62,37.215115350042744,0.7307372442737893,74.20655636762966,1389.574242025098,12,Mailed Check,Fiber Optic,Yes,Yes,0
63,23.404975389909577,0.4912873707720273,31.99290991690941,2528.723936532231,12,Mailed Check,Fiber Optic,Yes,Yes,0
64,22.056900638789937,0.7926144061608568,45.35815186399569,2923.558873816091,24,Credit Card,Fiber Optic,No,Yes,1
65,52.18788733591297,1.9803882273184694,67.60714405314219,139.6044490988868,12,Mailed Check,Fiber Optic,Yes,No,0
66,60.34360042856234,0.37907071358869376,66.69776483053334,1524.195862139719,1,Credit Card,No,Yes,No,1
67,38.91984817629499,0.5985385217945808,72.55236812840187,1718.3305481328289,24,Electronic Check,DSL,Yes,Yes,0
68,55.052993468380365,1.262452399871948,73.87351453776232,293.9759790468429,12,Mailed Check,DSL,Yes,Yes,0
69,45.424540375714514,0.5306675945018401,71.77188866231725,2142.073091534532,12,Bank Transfer,DSL,Yes,Yes,0
70,30.323203680923136,1.776590912879866,68.87310633262986,1593.0101419313382,12,Credit Card,Fiber Optic,Yes,Yes,0
71,45.42093408262621,5.132477116111819,66.11479546652735,1655.3276765559972,1,Credit Card,DSL,Yes,Yes,1
72,63.07054849698954,2.7573617603427443,78.29526179448726,765.9576653264521,1,Bank Transfer,No,Yes,Yes,0
73,39.46260941335073,2.195784780607738,20.213546668715495,1830.3093147050788,1,Bank Transfer,Fiber Optic,Yes,Yes,0
74,63.46965483721009,1.7480027136890743,95.88666973942469,2170.57916511195,24,Electronic Check,Fiber Optic,Yes,Yes,1
75,0.7038234386538349,1.3386578387709394,20.910358982393518,1601.838306980747,24,Credit Card,DSL,Yes,No,1
76,52.32853756562836,0.4129757105250738,43.41676366191016,1088.8512792295571,1,Electronic Check,DSL,Yes,Yes,0
77,41.30570602357257,4.502082313150113,60.464784066997105,1151.1445455629087,12,Bank Transfer,DSL,No,No,0
78,35.51488974301199,0.5714639556134405,78.45225782179685,1676.3165657007726,12,Mailed Check,Fiber Optic,No,No,1
79,41.37641164803254,0.19150008373087132,5.0946621840076745,1539.0379027045035,1,Bank Transfer,DSL,No,Yes,0
80,10.186466280986608,2.772710159756036,64.43751352116331,2223.8576952955164,12,Bank Transfer,Fiber Optic,No,Yes,0
81,36.70492168243732,0.3862365466796682,80.84790078831469,1115.7933699806672,24,Electronic Check,Fiber Optic,No,Yes,0
82,45.3566885726762,0.9300990407978332,84.89036232056954,525.2955178073399,1,Electronic Check,Fiber Optic,No,Yes,1
83,62.16841067112274,0.05738530719262838,51.053406830050825,1787.5088618564025,24,Bank Transfer,Fiber Optic,No,Yes,0
84,32.22594672589529,0.29483863863655957,58.983294260899356,1117.9761176010372,12,Electronic Check,Fiber Optic,No,Yes,0
85,27.872595956602186,0.3803936850483318,52.67703742214744,2126.9455592290933,1,Credit Card,Fiber Optic,Yes,Yes,0
86,32.47364434623195,0.11189268556672852,57.14650692947831,1506.0309043660804,24,Electronic Check,Fiber Optic,Yes,Yes,0
87,53.731031765531114,2.138050410290902,44.3634689854313,2023.8505634918579,1,Electronic Check,DSL,Yes,Yes,0
88,44.93126664489527,3.628105812664224,47.21495675058164,688.5463626153697,24,Mailed Check,Fiber Optic,No,Yes,0
89,32.05359694349442,0.9346238107451204,73.68753844056735,1614.709010583857,12,Mailed Check,Fiber Optic,Yes,No,1
90,47.699011496700344,4.152118164792212,67.63230746545483,940.5894340928669,12,Mailed Check,Fiber Optic,No,Yes,0
91,41.456163240220604,0.4799350036804185,74.83173015180947,523.7010775390239,24,Credit Card,DSL,Yes,Yes,0
92,54.52967485799334,0.7872423214527591,69.28028779401674,811.1136975431878,1,Electronic Check,DSL,Yes,Yes,0
93,29.469203591839715,0.3267727124569791,79.08677202295192,1064.4183265793129,12,Electronic Check,Fiber Optic,Yes,Yes,0
94,35.085067801033475,1.938113353943541,82.56427996309989,2495.7556216190815,12,Mailed Check,Fiber Optic,No,Yes,0
95,34.118377703017636,1.0890047147761748,30.16566760267792,1043.2476804058724,12,Credit Card,No,Yes,No,0
96,18.04727577801822,1.9001260329925984,47.91380699171275,482.7677997774215,1,Electronic Check,DSL,Yes,Yes,1
97,44.44180415596864,2.8682391872824256,60.372480850199224,1605.1819379973351,24,Electronic Check,Fiber Optic,No,Yes,0
98,43.91582908269834,1.5780082901925727,64.54644949025318,1523.3445285421396,24,Electronic Check,Fiber Optic,No,Yes,0
99,40.07670184963691,1.975736496905994,51.59818852363933,1106.3575903918415,1,Electronic Check,DSL,Yes,No,0
100,36.481192999372794,5.474452867850422,83.24047341976612,1371.0212273230986,12,Credit Card,Fiber Optic,Yes,Yes,1
101,18.769438869243785,0.7106782719376026,104.59896736581197,2280.9816687972566,12,Mailed Check,DSL,No,Yes,0
102,33.69032015851961,0.8899632185427464,68.72323911163468,2036.5646123193412,24,Mailed Check,Fiber Optic,No,Yes,1
103,34.85928225209846,2.529593704160606,66.68682064396423,1967.3841654989849,12,Credit Card,Fiber Optic,Yes,No,0
104,27.965840961675717,1.889923269665159,81.98912510208662,553.0569723838157,1,Electronic Check,Fiber Optic,Yes,Yes,1
105,37.580714325009865,0.39332679304910567,27.683204895931283,3809.2384493722584,1,Electronic Check,DSL,No,Yes,0
106,46.060762852218076,0.9436820244345194,65.5693788087682,2341.0017682193775,24,Credit Card,No,No,No,0
107,68.29278851815795,1.2616146987589067,84.58071650935034,1913.6228505526974,12,Credit Card,Fiber Optic,Yes,No,0
108,42.61866719247759,1.0873514498135957,52.13692005597777,568.5505804822324,1,Bank Transfer,No,Yes,No,0
109,43.86325586084146,0.39269851303144315,40.468788401960694,2258.184090187286,12,Credit Card,DSL,Yes,Yes,0
110,38.883311263507494,5.165394229019515,61.283887798004436,1099.0971917605375,1,Electronic Check,Fiber Optic,No,Yes,0
111,11.218431770514378,2.87364967573973,63.786291335961586,1344.5833562912276,1,Credit Card,DSL,Yes,Yes,0
112,39.602291868261744,1.3130744839054782,46.82695436169083,155.37657915257364,12,Mailed Check,DSL,Yes,Yes,0
113,40.9034531491154,2.2792500296707066,106.92322552101902,506.81353124759255,1,Electronic Check,DSL,Yes,No,1
114,76.94863168727929,4.551548906318484,55.42607237984109,1850.837199061708,12,Credit Card,Fiber Optic,No,Yes,0
115,37.114585528283165,0.2927681683039517,41.92681297146862,2304.987740216392,12,Credit Card,DSL,Yes,Yes,0
116,44.523210135004184,0.5763591942786046,63.12757361858777,2047.9235358360281,12,Credit Card,Fiber Optic,Yes,Yes,0
117,39.47932345442135,1.5648367515164037,83.15721275408983,2020.655197394359,12,Electronic Check,Fiber Optic,No,No,1
118,22.46982943570702,3.209003942044554,65.34828497996462,1448.1868344322347,12,Credit Card,No,No,Yes,0
119,57.14234221772531,0.07385686738732439,74.71187840088004,1174.6343877070303,1,Credit Card,Fiber Optic,No,Yes,1
120,51.27899549030161,8.272603175838269,47.569788113336855,1731.116114852315,12,Mailed Check,Fiber Optic,Yes,Yes,0
121,51.865479205645705,1.2135962562864284,94.75376892807027,2157.126658480219,1,Bank Transfer,Fiber Optic,No,Yes,0
122,26.359188178078917,0.8901729617693639,76.23422055836886,1503.8898039468731,12,Mailed Check,DSL,No,Yes,1
123,61.041914664041485,0.6926698528408156,85.9540313775522,2468.201615930724,12,Bank Transfer,DSL,No,No,0
124,18.972234058115788,0.3831848963825019,72.3032126495034,1327.9445889471938,12,Mailed Check,Fiber Optic,Yes,Yes,0
125,48.80285640700406,3.1363415597332436,81.49768075457568,715.7768517631591,12,Credit Card,Fiber Optic,Yes,No,0
126,72.85683438714968,6.220678131208229,47.53894880645545,1491.7102063671994,12,Credit Card,Fiber Optic,No,No,0
127,25.141955123039676,1.0676589053642762,55.17179166620875,1584.7778226076548,1,Electronic Check,Fiber Optic,Yes,Yes,1
128,31.50553405595842,6.090714752019974,91.9296119111206,1434.3759461788725,12,Electronic Check,No,No,No,0
129,41.49477047631462,3.4722440645715746,96.19483894567928,2524.524448705809,24,Mailed Check,Fiber Optic,No,No,0
130,32.44786518825701,1.311899824367781,42.058688005618464,2144.241584579231,1,Mailed Check,DSL,No,Yes,1
131,16.74004853400801,2.241876409815731,69.99472135727625,355.24720910263227,1,Bank Transfer,Fiber Optic,No,Yes,0
132,41.02844462209041,1.1418030935190455,56.38112399029545,2727.4936113586286,1,Electronic Check,No,Yes,Yes,1
133,24.065444294108428,1.6361668157527416,51.059370612702764,-693.1336486633381,12,Mailed Check,Fiber Optic,Yes,Yes,0
134,47.10388645952772,0.11959839131303654,70.696793907109,3220.8194982819978,12,Credit Card,DSL,No,Yes,0
135,26.208636486492953,2.3831892968815573,87.81925864730816,1270.155589154499,24,Mailed Check,DSL,No,No,1
136,63.24901607526309,0.10854206687697367,74.03324946568388,1348.3458106787998,12,Bank Transfer,Fiber Optic,Yes,Yes,1
137,28.251200614956446,3.397466849456765,58.6097510016193,1451.987008821088,1,Electronic Check,Fiber Optic,Yes,No,0
138,35.16907725691487,3.4853321816146496,75.2972235987032,1808.1643462721445,24,Electronic Check,DSL,Yes,Yes,0
139,52.202758260545046,0.5411970942705204,57.80047652838198,1499.7894389865255,1,Credit Card,Fiber Optic,No,No,1
140,21.53703525349067,0.7821269653983819,73.24228601461203,1393.2838489301862,1,Electronic Check,No,Yes,Yes,0
141,43.41189901906194,1.3128992132257589,92.92931400911466,2547.1346474849483,1,Electronic Check,Fiber Optic,Yes,Yes,0
142,59.60714131423642,1.8159652148958034,23.456806813983448,1952.47686380068,1,Bank Transfer,No,Yes,Yes,1
143,15.887751481581589,0.6775400017991663,80.94504597080066,732.956916503391,24,Electronic Check,DSL,No,Yes,1
144,42.769507877984566,1.795361967982612,34.21890156859063,2092.5391314685794,12,Mailed Check,Fiber Optic,Yes,No,0
145,43.89824191372635,0.7070372129173751,89.56655421088922,1919.2856025466713,24,Credit Card,DSL,Yes,Yes,0
146,51.72734307665966,0.11417953583686667,52.259487802542786,1063.7810195350248,24,Electronic Check,Fiber Optic,Yes,No,0
147,21.445739336828773,0.005061498957267019,40.64657244787032,2133.7107410897293,1,Mailed Check,No,No,Yes,0
148,20.193150803735854,0.21328057491845978,78.90538454177495,1373.941919021568,12,Credit Card,DSL,Yes,Yes,0
149,47.829123484253465,3.1428464309523463,72.28340126284822,1322.6612222999195,12,Credit Card,Fiber Optic,Yes,Yes,0
150,44.45477009849779,6.510629066708612,45.01626194076684,1300.8695060536525,24,Bank Transfer,DSL,Yes,No,0
151,43.75739275518815,1.1136211499383413,39.94000485663213,-442.4944455619193,1,Electronic Check,DSL,Yes,No,0
152,45.19672314245464,1.4376848003303624,61.250370250174356,1078.640533652319,12,Credit Card,Fiber Optic,No,Yes,0
153,29.79962917632264,0.31763550186603146,40.918260996576066,2070.538593700481,24,Credit Card,Fiber Optic,Yes,Yes,0
154,43.48380545741505,1.6016044429468135,43.770540541527446,1482.0710056769897,1,Credit Card,DSL,No,Yes,0
155,44.39608709948022,0.31250053619146045,67.31241580842867,471.85085611540035,1,Credit Card,DSL,No,Yes,0
156,29.28472872960448,1.8894541343089957,45.682567314898066,2271.70500415363,12,Bank Transfer,DSL,No,Yes,0
157,67.98661766717134,5.413861683063521,73.53078580053085,1261.1198723652835,12,Credit Card,DSL,Yes,Yes,0
158,47.10749381367681,0.43556225792830305,94.80287191766953,522.7396074707816,12,Credit Card,Fiber Optic,Yes,Yes,1
159,22.130447541960272,2.8926299342665747,62.02889170198835,3264.809969336812,24,Bank Transfer,DSL,No,Yes,0
160,49.84830412950745,0.04756601958647445,67.6030212397117,657.4619244097954,12,Bank Transfer,Fiber Optic,Yes,No,0
161,25.379774946590178,0.9415990640138391,105.36193465670974,2203.5932090285683,12,Bank Transfer,Fiber Optic,Yes,Yes,1
162,51.806269056136784,0.2347503802919883,41.24797765245306,884.5487193163164,1,Credit Card,Fiber Optic,Yes,Yes,0
163,57.378933685111065,0.8691971161803285,88.82470390361483,1608.6614676590575,24,Mailed Check,No,Yes,No,1
164,27.689765224724344,0.3812000651565885,86.41715195824965,778.2552293054595,24,Mailed Check,Fiber Optic,Yes,Yes,1
165,54.45064193866483,0.9345905686434471,82.08634678347566,508.55665498107305,1,Credit Card,DSL,Yes,Yes,1
166,46.191713904047475,1.0809304928493548,90.83495701465262,1917.7620357371275,12,Electronic Check,DSL,Yes,Yes,1
167,52.33090239991735,0.7150395236249554,70.61149931917238,1824.2324361075205,24,Electronic Check,Fiber Optic,No,Yes,1
168,68.4518947398092,2.137846501309179,53.341410088014655,2415.7195553752517,12,Electronic Check,DSL,No,No,0
169,36.31917825995694,5.022962525430266,86.89146582441134,1472.4944557633096,12,Bank Transfer,DSL,Yes,Yes,0
170,28.693957534637654,1.0236368131745321,87.6568442342579,3276.2814353011936,12,Electronic Check,Fiber Optic,No,Yes,0
171,26.65728355561715,0.42723601855747484,87.10627802986576,1714.6773339496285,1,Electronic Check,DSL,No,No,1
172,27.762845725518424,0.6314026300258069,65.89004164638473,1953.41974498977,12,Bank Transfer,Fiber Optic,No,Yes,0
173,38.843474358788434,3.8483085953515928,50.67610972773347,413.2566039142173,24,Mailed Check,Fiber Optic,No,Yes,0
174,45.117279622249654,1.6955813388559584,68.82724508223222,1008.7325479019755,12,Credit Card,Fiber Optic,Yes,No,1
175,44.150361989950284,1.2139794545776794,83.84460035135672,1915.7437604127817,12,Mailed Check,Fiber Optic,No,Yes,1
176,52.40774873554036,0.3241832686825363,85.48703579719931,1432.6177900691337,1,Bank Transfer,Fiber Optic,Yes,Yes,1
177,40.19502837816861,1.1946826411553424,56.4064774585081,1650.1465080277087,1,Electronic Check,Fiber Optic,No,Yes,1
178,61.80301115735975,0.652823634943772,71.3074579225478,846.8049954286452,1,Electronic Check,DSL,Yes,Yes,0
179,36.03014750143066,5.735140012710339,38.82443391028088,1597.557578777297,1,Mailed Check,DSL,Yes,Yes,0
180,80.80253749884429,4.3095393242177495,84.69900206011702,1594.8367132733888,12,Bank Transfer,DSL,Yes,No,1
181,49.385010216475095,0.17526504916706184,49.33382486549873,555.6519840918089,12,Bank Transfer,DSL,Yes,Yes,0
182,27.142636653755762,1.4540429380196864,80.70510719143095,2014.0398757444725,1,Mailed Check,Fiber Optic,No,Yes,1
183,23.936612529083316,0.5099350739957473,42.013908452196766,139.9480424656249,24,Electronic Check,DSL,No,Yes,0
184,47.23708622864778,1.0579014222214886,85.62831812868015,1647.390464478147,12,Bank Transfer,Fiber Optic,Yes,Yes,1
185,36.64805822011223,4.18867179998384,71.4367038004554,2912.4741550604003,24,Mailed Check,Fiber Optic,No,Yes,0
186,50.71000741138138,1.4994965248867191,49.372846087661074,2044.4404302552657,1,Electronic Check,DSL,No,Yes,0
187,47.09856436860317,0.8135778480441139,78.8271276216105,2039.4393968296833,1,Electronic Check,Fiber Optic,Yes,Yes,0
188,38.90756631014691,0.466105860126971,53.19276616389338,782.0586600410521,12,Electronic Check,Fiber Optic,No,Yes,0
189,27.298094228973923,3.222127060134394,79.99110074890257,2915.2496425222885,1,Credit Card,Fiber Optic,Yes,Yes,0
190,17.277291629712032,1.9590895718622736,59.51777049238557,2601.3744756818305,1,Bank Transfer,Fiber Optic,No,Yes,0
191,33.302275718994686,1.2624696862504612,30.579057487406743,825.1279816835463,1,Bank Transfer,DSL,No,Yes,0
192,52.84598191485209,0.49048272340888105,45.35167519038126,1120.1894065480983,1,Electronic Check,No,Yes,Yes,1
193,43.21140616195306,0.8136712161000509,56.39170582625431,2503.72483594135,12,Credit Card,DSL,No,Yes,1
194,21.31391831932018,6.429938268787155,92.36378047497155,2936.917902653406,12,Bank Transfer,Fiber Optic,No,Yes,0
195,42.59771388776773,1.468313125296618,83.0228726105845,488.2511719277694,12,Bank Transfer,No,No,Yes,1
196,45.77976069593255,1.0239835443831797,97.47722824644285,697.0313842203387,1,Credit Card,DSL,Yes,Yes,1
197,26.742138456983007,1.4738723209143052,98.07270432059715,1384.9705948622645,24,Bank Transfer,DSL,No,Yes,0
198,42.305876589182915,3.0190811386255967,54.3049839081817,-236.8752235540121,1,Bank Transfer,Fiber Optic,No,Yes,0
199,40.87313077669,0.8313610257843381,61.23026280482341,1515.2361281675385,12,Mailed Check,Fiber Optic,Yes,Yes,0
200,22.855445532540653,0.39374856200082003,56.774401513389236,2448.5948112239876,24,Bank Transfer,DSL,Yes,No,0
201,45.36681040522425,1.7586456777691428,51.56978789397847,349.0903870114005,1,Credit Card,Fiber Optic,No,No,0
202,48.41176789552352,2.188468393912932,28.17010581327083,1601.6855719800699,1,Credit Card,DSL,Yes,Yes,0
203,56.245768647629156,2.4945819550757844,64.70504563966315,1034.5834360037495,24,Electronic Check,Fiber Optic,No,No,0
204,55.80703078052355,4.273930994093623,39.28868812577779,2811.956759003134,1,Mailed Check,DSL,Yes,No,0
205,19.334959480643633,0.9278017640983119,64.31656236931346,1044.166510293559,1,Electronic Check,Fiber Optic,No,Yes,1
206,25.93262440127316,0.15669057337858613,107.31541619125969,2715.1944701988664,12,Mailed Check,DSL,Yes,Yes,0
207,47.7255290081299,6.356839808975042,54.81309807338583,1022.0359433510182,1,Mailed Check,DSL,No,No,0
208,47.706789263683135,1.1419013171346633,68.89548011256134,2116.940644267304,24,Electronic Check,DSL,No,Yes,0
209,47.72571529459072,1.952386748899182,83.13296771618566,1701.5564946901593,1,Bank Transfer,Fiber Optic,Yes,Yes,1
210,97.79097235982081,2.195057690379792,70.60582583931814,1389.3818667885587,12,Mailed Check,Fiber Optic,No,Yes,0
211,48.56335766039751,1.5815804771048534,70.84968375884591,867.5771447568196,12,Electronic Check,Fiber Optic,Yes,No,0
212,57.03348460270898,0.4594743071636767,57.7519513262384,1758.4763370543144,12,Electronic Check,Fiber Optic,Yes,Yes,0
213,54.310026452398034,2.814162233971262,60.36244049877535,1147.5717900120703,12,Electronic Check,DSL,Yes,Yes,0
214,49.77086876958697,3.256751965036819,45.79978955624344,948.1870201534896,24,Electronic Check,Fiber Optic,Yes,Yes,0
215,35.27096133039482,1.6102841368987908,81.92090017778816,2678.178193100576,24,Electronic Check,Fiber Optic,No,Yes,0
216,51.38453830739901,1.3410545435510008,30.17016686771808,1938.0241819945818,12,Bank Transfer,Fiber Optic,Yes,Yes,0
217,28.407621781936424,0.24193712015002494,84.42176676764404,2014.911161525762,12,Credit Card,Fiber Optic,Yes,Yes,1
218,36.44772089889987,0.1753722888238333,36.92603230509515,1186.72118511019,1,Bank Transfer,DSL,Yes,No,1
219,32.71954678256345,0.8297126726341896,84.25214548153305,1351.2173223333562,12,Credit Card,DSL,No,Yes,0
220,41.22811209079484,0.7445814925423108,57.92364947575638,1301.1386661191107,1,Mailed Check,DSL,Yes,Yes,1
221,74.71987850010262,6.143346352030442,40.3626262373384,1769.7911300007818,24,Mailed Check,Fiber Optic,Yes,Yes,0
222,11.99102211112378,3.0614636640063684,76.58597290159273,2013.4427614740046,1,Electronic Check,Fiber Optic,No,Yes,0
223,50.2939028556177,2.1571740503088943,83.5753507015155,1475.7989037507427,24,Bank Transfer,Fiber Optic,No,Yes,1
224,15.809261932155223,1.4581626511129901,56.23842703792926,865.8840046554872,12,Electronic Check,DSL,No,No,1
225,32.9210220131585,0.36632589507174385,79.41221097357867,2108.456365621239,24,Bank Transfer,Fiber Optic,No,No,1
226,56.33425895451049,7.675378248985259,19.298310106612995,1526.723094566669,12,Mailed Check,DSL,Yes,Yes,0
227,40.96420028643194,0.9401374971005749,38.588074205068,347.3308969832153,24,Bank Transfer,Fiber Optic,No,Yes,0
228,23.83382833106041,0.22617077929341378,90.84817860937457,-208.2358000637505,12,Electronic Check,DSL,No,Yes,0
229,29.270444361100477,1.3616424987116087,60.526614516041676,1738.3177403683787,24,Electronic Check,Fiber Optic,No,No,0
230,50.19396623402014,4.142915182613259,27.75573347102305,836.4209608978368,24,Mailed Check,Fiber Optic,Yes,Yes,0
231,29.04450052424295,4.365892037727818,51.022676391160125,1844.8497035171622,24,Credit Card,Fiber Optic,Yes,No,0
232,43.246878843729625,0.02205296983260491,46.53199054949839,879.5053529088525,1,Mailed Check,DSL,Yes,Yes,1
233,40.68357759855721,4.3483089073927985,61.68076537054151,1606.5486179960058,12,Electronic Check,DSL,No,Yes,0
234,30.225994785912743,0.6334919784049838,57.58498032384705,1197.2787776303267,1,Mailed Check,DSL,No,No,0
235,72.15916133987989,0.07950422569650517,68.57863457876321,2901.5366482186437,1,Credit Card,Fiber Optic,Yes,Yes,0
236,49.50878533477017,3.764991817882463,63.610678967748505,2260.252526254915,24,Electronic Check,DSL,Yes,No,0
